shop_id;shop_name;review_text;rating;source;review_name;review_date;latitude;longitude;Label
0x2dd629e7c8cc9aa1:0x8d98cf1f12623312;Labore coffee eatery;Kesini karena undangan kumpul temen2, tempatnya ok. Untuk 15++ orang memang berasa kurang. Dan duduknya memanjang gitu. Disini oke untuk yang grup kecil. Berdua dengan anak. Atau berlima sekeluarga masih oke. …;5;google_places_api;Freezer Mamalice;6 bulan lalu;-79.392.489;1.126.115.599;Nongkrong
0x2dd629e7c8cc9aa1:0x8d98cf1f12623312;Labore coffee eatery;Great coffee.. 🫶 Kopi beneran yg diracik barista, bukan kopi2an / kopi sachet yg masuk cafe. 🙌 …;5;google_places_api;Tyasz;3 minggu lalu;-79.392.489;1.126.115.599;
0x2dd629e7c8cc9aa1:0x8d98cf1f12623312;Labore coffee eatery;Makanan minuman cukup enak, Cuman tempat parkir aja yg sangat kurang sekali;4;google_places_api;Wendy Kristiawan;3 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629e7c8cc9aa1:0x8d98cf1f12623312;Labore coffee eatery;First time ke malang, lgsg suka sama tempatnya🥰 …;5;google_places_api;Sinta Istigfarini;4 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629e7c8cc9aa1:0x8d98cf1f12623312;Labore coffee eatery;All u can eat @laborecoffeeeatery  cuman 65K. Dari jam 17.00 - 19.00 Wowww …;5;google_places_api;Yeni DwiKristanti;2 tahun lalu;-79.392.489;1.126.115.599;
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;Tempatnya asik banget buat santai, apalagi buat yang suka ngopi sambil ngelukis kayak di foto. Suasananya nyaman, ada area outdoor yang dihiasi kaktus-kaktus gitu, jadi kelihatan estetik. …;5;google_places_api;Moh. Hadihabibi;5 bulan lalu;-79.392.489;1.126.115.599;
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;lucuukk tempatnya, cocok buat nunggu kelas gt tempatnya soalnya ikut di polinemanyaa (jd view polinemaa) buat minumannya cukuo enak sih harganya jg harga mahasiswa banget!!;4;google_places_api;Brilliant A.;Diedit sebulan lalu;-79.392.489;1.126.115.599;
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;Suka donatnya 🍩!! tempatnya nyaman walaupun minimalis. Sayangnya karna rame jadi banyak pengunjung yg ninggalin sampah.. pegawainya ngga segera bersihin.. would be great kalo sama2 jaga kebersihan.. 🤍 …;4;google_places_api;Kharisma Layar;4 bulan lalu;-79.392.489;1.126.115.599;
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;Tempatnya luas, indoor cakep & full cahaya alami, plus ada spot outdoor segar. Kopi dan choco‑milky mango‑nya enak, camilan gyoza & croissant juga juara. Harga mulai Rp10–40k, ramah kantong anak muda.;5;google_places_api;M. Rizki Trianto;Diedit 7 bulan lalu;-79.392.489;1.126.115.599;
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;Snacknya enak, murah lagi, apalagi yang donat, enak murah dan ukurannya jumbo, cocok banget buat mahasiswa, pelayanannya cukup, perlu ditingkatkan lagi kalau hari minggu karena rame banget dan beberapa nota terselip jadi agak nunggu 1 jam …;5;google_places_api;Eka Nata Lintang;2 tahun lalu;-79.392.489;1.126.115.599;Nongkrong
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;16 February 2025 12.20 servicenya 2 cowo klemar klemerr poll, kita bawa temen yang disabilitas, waktu masuk ada 2 pintu, tapi yang dibuka 1 pintu. waktu kita mau buka pintu 1 nya tuh …;1;google_places_api;rell geovani;Diedit 10 bulan lalu;-79.392.489;1.126.115.599;
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;besttt cafe, makanannya enakk, menuuu beragam, harga masih affordable, sekarang jual cromboloni jugakkk, wifinya kenceng, tiap minggu ada ngelukis gratis, sering ada workshop class juga, pas kemarin kesana ada photocute yang digambarin gitu …;5;google_places_api;Nabilla Nailun Naja;2 tahun lalu;-79.392.489;1.126.115.599;Nugas
0x2e7883fc32578573:0x12f26d1f7756b080;RILO Coffee and Space;Untuk rasa makanan dan minuman sangat enak, sepadan dengan harganya. Busa kursi sudah banyak yg kempes. Meja yg disediakan tidak begitu banyak dan beberapa ukurannya cukup kecil. Fasilitas melukis juga kurang memadai menurutku, warna cat yg …;3;google_places_api;Fadhilah M;setahun lalu;-79.392.489;1.126.115.599;
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Okee, mau review satu² yaa. Aku warga luar kota yg udh 2x pesen disini. Rasa : udh gk perlu diraguin, premium dan enak bgt. Awal aku jatuh cinta sm fore waktu nyoba varian kopi dari tani mereka. Enak bgt bgt bgt. Trs explore lg rasa …;5;google_places_api;Amelia Nur R;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Mantab tempatnya cozy. Cocok utk nugas dan nongki santai. Lokasinya gampang dicari di nol jalan suhat. Yg agak sulit parkirnya apalagi klo bw mobil.;5;google_places_api;Bro Yonathan Channel;2 bulan lalu;-79.392.489;1.126.115.599;Nugas
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Dimana pun fore selalu jadi tempat ngopi ternyaman.. selain tempat nya rada minuman nya enak,  mungin sebulan bisa 7 atau 8x kunjungan k fore pindah pindah cabang.. paling suka butterschot sea salt late, dan minuman choclat nya si jumbo itu lohh dapat stiker lagi 😘 …;5;google_places_api;Andis Julian;4 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Fore Coffee Soehat selalu jadi salah satu spot favoritku kalau lagi pengen me time atau nyari tempat ngopi yang tenang. Lokasinya strategis di tengah Soehat, gampang diakses, dan suasananya enak banget buat santai, ngerjain kerjaan, atau …;5;google_places_api;Febby Filan;7 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Tempatnya nyaman, pencahayaannya bagus Bersih juga Cuma sayang toiletnya cuma 1 buat cowo cewe …;4;google_places_api;Tiara Anggraaini;6 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;lokasinya sangat strategis di suhat jalan besar, parkir cukup luas, toiletnya cukup bersih, dan nyaman buat wfc. Paling favorit kopi butterscotch seasalt latte sama truffle sandwich by Fore 🥰 enak bgt …;5;google_places_api;Pinkan Febrian Maharani;2 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Senang rasanya mengunjungi Coffee Shop Fore! Tempatnya nyaman, modern, dan bersih. Pelayanan ramah dan cepat membuat aku merasa betah. …;5;google_places_api;Rifqi Fadillah;Diedit setahun lalu;-79.392.489;1.126.115.599;
0x2dd629ddaee1a813:0x685aa1d624501627;Fore Coffee - Jl. Soekarno Hatta, Malang;Gaakan bosen buat bilang tempat ini cocok buat wfc, sfc, etc. Karena emang se nyaman itu, aroma kopi yang ada diruangan buat tenang banget, orang2 kalau kesini pasti pada serius buat kerja, belajar, dll, jadi ikutan termotivasi buat …;5;google_places_api;Elya Putri Handayani;10 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Secara harga dan rasa not bad dan worth it dan juga lokasi yang berada di kota malang yang masih sejuk yang sangat enak saat di datangi di pagi hari. Tetapi kedepannya tolong pelayanannya harus di tingkatkan lagi, seharusnya menu breakfast yang penyajiannya cukup simple malah memakan waktu yang cukup lama sekitar 30 menit an;5;google_places_api;Jamal;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;tempatnyaa enaakk bngtt teduhh, apalagi kalau pagii masih sepi ok bngt buat kopag, pelayannya juga ramah dan cantik🥰🥰 …;5;google_places_api;Nadin Nadin;Diedit 4 minggu lalu;-79.392.489;1.126.115.599;Nugas
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Tempatnya nyaman, estetik, harganya juga pas dikantong, tersedia wifi, makanan 8,5 dan kopi nilainya 9;5;google_places_api;Erin story Local Guide;2 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Rekomen buat nongka nongki bareng temen, apalagi dari sore ke malem. Buat wfc juga OK soalnya ada semi indoornya juga. 🥃✨ …;5;google_places_api;Alief YK;5 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;favouriteee place buat nugas atau cuma pengen sekedar nyantai doangg,homiee🪴, overall good tingkatin dan semangatt terus ya! …;5;google_places_api;Ananda Amelia;4 bulan lalu;-79.392.489;1.126.115.599;Nugas
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;wow…. menunya enak dan affordable banget. Suasana juga oke, karena lokasi lumayan jauh dari jalan besar jadinya nggak bising suara kendaraan. Pelayanan juga oke;4;google_places_api;Maulana Layar;11 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Kopinya enak enak sih. Donatnya mpussss banget (kucing kak?) Vibesnya kalo pas pagi nyaman banget;5;google_places_api;adek kharisma rezal fajrin;8 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Suasana nya enak cozy banget, untuk pelayanan sangat sopan, hanya cuku sedikit memakan waktu jika orderannya ada banyak. Saya sangat nyaman dengan tempat ini …;4;google_places_api;Amrullah Aziz Artadinata;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;baristanya ramah, sayang toiletnya masih kurang bgt. untuk suasananya ok bgt. playlistnya lebih ok lagi dong biar waktu wfc ga ngantuk huhu;5;google_places_api;theisa;5 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;jangan tulis jam 7 buka kalau ga niat, tertipu jam buka di instagram dan gmaps.;2;google_places_api;Alif Nasrullah;4 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;tempatnya nyaman dan sejuk, cookies sama menu berry fizznya enak recommend bangett;5;google_places_api;10_Hershanty Zefanya Chrisnawardhany;9 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Kalo setiap meja ada colokan, perfect dah tempat ini, recommended;4;google_places_api;Bramasta;4 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;☕️🍃🍃🍃 …;5;google_places_api;J Pablo;4 minggu lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Kopi nya enak cuman kadang rasanya ngga konsisten pernah beli salted caramel awal beli pas rasanya pas malem yang shift  cewek berdua rasanya ndakk konsisten kebanyakan garam, jadi rasanya asin;5;google_places_api;LexS 354;8 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Excellent service dari si Mina, naikkan gaji Mina!!!;5;google_places_api;Partikelir 2023;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;kurang banyak sih menurutku,kalo pelayanan masih👌🏻 …;1;google_places_api;Mr Sultan;6 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;"Enak sih cuman harus lebih di perhatikan soal hewan"" Kecil 😁 …";4;google_places_api;JEFRY _-;9 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Enak bgt;5;google_places_api;Aan vlog;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;toiletnya tolong dibersihkan ya kak😭🙏 …;5;google_places_api;Ryandi Ilham;7 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;cookies nya nyomm😋 …;5;google_places_api;Maysa Maarof;11 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;tempatnya nyaman chilll jgaa;5;google_places_api;Prtm Xxyouu;9 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Lumayan;3;google_places_api;Papah;2 bulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Kopinya enak. Banyak meja, colokan listrik agak terbatas. Suasana tempatnya sesuai dengan namanya.;5;google_places_api;Asyrofil Anam;sebulan lalu;-79.392.489;1.126.115.599;
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Tempat nongkrong yang asyik banget, pengalaman pertamaku sangat memuaskan. Tempat yang bagus untuk WFC.;5;google_places_api;Radhite Bayu;2 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Tempat yang bagus untuk nongkrong tapi kurang nyaman untuk “WFC”;4;google_places_api;Hendi Ars;3 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Semua bagus, kerja bagus.;5;google_places_api;Keyjo Kenja;7 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd629003da7e695:0xb1159b75f73cafc8;CULTURECLUB COFFEE & BAKERY;Barang keseluruhan;5;google_places_api;Chelsea Jessica;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;"*40 menit setelah memesan  ""mas ini pesanannya kok belum dateng ya?"" ""sebentar, saya cekkan dulu""  alias klo ga di komplain, nunggu sampe tahun depan..  gatau ya, karena printernya error katanya.. profesional oke ada kompensasi 2 minum dan 1 kentang.. tp lama nunggu pesenan itu agak kesel aja si.  overall tempatnya oke kok untuk nongkrong / wfc / ngedate karena ada sofa dan banyak yg ""ngebucin""";4;google_places_api;beuue;4 minggu lalu;-79.392.489;1.126.115.599;Kerja
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Kesini sama teman-teman, tempatnya ada di lantai lima. Bisa di akses dengan lift. Lift nya tutup pintu manual ya. Pas ditunggu nutup kok nggak nutup-nutup wkwk Makanan pesan burger lumayan enak. Steak ayam nggak cocok di lidah heheh, karena ayamnya nggak ayam pure. Kayak ada tambahannya terus dibentuk bundar. Es coklatnya biasa aja :) kurang aesthetic menurutku. Sweet caroline hiasannya pakai lemon kering.;5;google_places_api;Apsari Puspitaningtyas;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;buat view city light cakeuppp pwoll, pelayanan juga okee banget super ramah, makanan semoga bisa di-improve yaa, sukses selalu!;5;google_places_api;Angke Latifa;2 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;• Suasana nyaman, tenang dan cukup instagramable. • Ada area indoor dan outdoor (rooftop). • Area indoor nya sangat cocok ngopi santai dan wfc karena banyak colokan + wifi yang cepat. • Area outdoor nya sangat cocok untuk nongkrong sambil liat view dan foto-foto. • Kafe dengan view yang bagus kalau cuaca dan suasananya mendukung. • Makanan dan minuman nya lumayan enak dengan harga segitu. • Pelayanannya ramah.;5;google_places_api;Fadel Mahardika;4 bulan lalu;-79.392.489;1.126.115.599;Kerja
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Pesen beef black pepper rasanya kurang pas, nasi Masih keras, ada rambut juga Untuk minumannya kurang strong dengan harga segitu terasa hambar View lumayan tapi yang diatas terlalu gelap, lampu cup lite terlalu terang jadinya silau di mata.;3;google_places_api;Heras Tanti Agustin;3 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Makanan minuman gda yg gagal.. Enak semua.. Viewnya juga bagus.. Wajib pake jaket kalo pas musim dingin gini..;5;google_places_api;Nike Francis;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Gilsss, emang sebagus itu tempatnya. Gausah jauh² ke batu kalo mau liat city light. Di muraco udah the best, nggak sedingin di batu. Udah lama jadi list buat dikunjungi tapi masih wacana terus, akhirnya kemaren pengen nongki dan langsung gas aja kesana. Lokasinya bener ga expect ada dikota buat view sebagus itu, serasa bukan ditengah kota wkwkwk. Buat naiknya tinggal masuk ke guest house di lobynya ada lift langsung masuk aja pencet lt 5 dan udah sampe. Tempatnya luas ada indoor dan outdoor tinggal pilih dan semua tempatnya rekom. Minusnya Mushola harus turun dulu ke lt 1🥲 Untuk makanan kemaren aku pesen nasi goreng Jawa sama banana, minumannya lecy tea (ada lecynya) sama sparkling apa gitu lupa aku wkwk. Banananya enak banget gais wajib cobain kalo nasi gorengnya menurut aku terlalu manis, kalo nasi goreng umumnya kan gurih gitu tapi rempah masih kerasa walaupun yang dominan manisnya. Tapi balik lagi sesuai selera masing².;5;google_places_api;Anm.;11 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;tempat ngopi yang asik, barista ramah dan pelayanan the best! lain kali kalau ke malang kesini lagi, wajib! oiya aku juga sekalian nginep di hotel nya dibawah.;5;google_places_api;Ita Eikel;6 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Makanan oke, layanan juga okee mas nya ditanyain respon bagus, suasana sore menjelang malam sangat bagus Kesini rame saat sore menjelang malam dapat view sunset dan gunung serta city light okelah;5;google_places_api;M Zaidul M;8 bulan lalu;-79.392.489;1.126.115.599;Nongkrong
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Recommended buat yang nyari view citylight di tengah kota malang. Harga makanan pun masih terjangkau untuk sekelas cafe with the view;5;google_places_api;Leyla Rahma;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;buat makanan nya enak poll, apalagi tahu cabe garamnya. minumnya variatif,rekomen di girl in rednya. pelayanannya ramah banget pokoknya;5;google_places_api;Fanny Fernanda;5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Tempat ngopi enak kalo sore bisa liat sunset dan malam jo di lantai atas. Makannya enak dan keren sayang nya parkir mobilnya susah harus di depan dan jalan ke dalam wisma. Keren lah kurangnya cuma diparkir aj;5;google_places_api;Didit A Irwantoko;11 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Tempatnya bagus banget buat liat citylight juga bisa, tempatnya luas ada wifinya juga, aksesnya gampang untuk parkir motor dan mobil. Harganya affordable bangetttt dengan porsi yg gilaaa, bisa buat nongkrong sm temen atau keluarga karna tempatnya kalo malem kyk semi cafe buat dinner. Kopi nya juga enak, burgernya gede, porsi nasinya juga banyak. Rekomen bgttt kalo disini;5;google_places_api;Afin Alamei Reihana;Diedit 10 bulan lalu;-79.392.489;1.126.115.599;Nongkrong
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;sempet ragu sama akses jalan kesini dan parkir nya campur dengan parkir quest house dan futsal tapi setelah sampai di rooftop ok sih vibes nya, makanan ok, pelayanan ramah dan cukup cepat tips kesini sore sampai malam agar sejuk, klo malam pakai pakaian yg lebih tebal karena angin nya lumayan;5;google_places_api;Arif Rahman;6 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Saya tiba di suasana malam agak dingin terkadang jadi bawa jaket or pakai baju agak tebal  Karena ada indoor dan outdoor bisa pilih  Ruang outdoor ada 2 disamping dan diatas. Diatas lebih dingin  Untuk view bisa lihat citylight dan mungkin bulan kalau sedang tidak berawan  Untuk lokasinya perlu naik lift ke lantai 5 kalau tidak salah;4;google_places_api;Michael;setahun lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Makanannya enak, cmn sauce carbonaranya pecah, terlihat dr telur nya Pas ke sana lg sepi, karena emang hujan. Dan minusnya atap atas saya bocor, tolong sgr dibenahi, pdhl kaca sdh tertutup. Bisa di lihat di fotonya Staf nya ramah2 & pelayanan baik  Mohon di tingkatkan kembali yg kurang👍🏻;4;google_places_api;asyifaa mauren;11 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Pelayanan baik, cuma saja sayang bgt ini pisangnya beda banget sama dulu yg pernah saya pesan, Dulu ada kelapa nya dan tepungnya ada biji wijen nya sesuai namanya. Ini beneren pisang goreng di kasih saos caramel aja. Dan kurang kering goreng nya, tepungnya masih putih. Lembek.  Padahal ke sini mau beli pisang nya 🥲  Semoga selanjutnya ada konfirmasi jika ada yg kosong atau bagaimana jadi tidak mengecewakan 🥲  *tadi sudah menghubungi pihak muraco, dan gercep bgt akan di tindak lanjuti. Semoga sukses terus.;4;google_places_api;rmaghlyah Rasyid;Diedit 5 bulan lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;enak emang menyore disini apalgi di waktu cerah bisa liat sambil nikmati sunset diatas gedung n liat2 padat perumahan di sekitar. Untuk harga sesuai tempat dg rasa yg bikin goyang lidah.;4;google_places_api;henny herawati;setahun lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;• makin malem makin rame • affordable price! kentang gorengnya enak dong 18k • minuman variatif start from 20k saja yg varian tea, aku pesen matcha 23k • harga belum termasuk 10% PPN • pelayanan gercep bgt, baru jg duduk udah dianter aja minumannya • snack kentang goreng jg gercep dianternya masih panas • pelayanan oke bgt 3S dan dr awal datang dikasih sambutan, pulangpun jg sambutan terima kasih • overall oke sihh kalo mau ngopi murah dan lihat langit senja yg cakep bisa ke sini!;4;google_places_api;Bilqis Firiya;setahun lalu;-79.392.489;1.126.115.599;Nongkrong
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Jadi hari ini kesana agak2 gerimis Dan kebanyak tempatnya outdoor jadi ya agak repot kita harus pindah dari outdoor cari indoor yang cuma ada beberapa Tempatnya ini ada dilantai 5 guest house SM ADA LIFTNYA AMANN 🤣 awal mikir udah hrus naik tangga nih ternyata ada liftnya Alhamdulillah Viewnya? JANGAN DITANYAA BAGUSS DONGG karena memang 360 derajat pemandagnya datang pas malam bagus tapi siap2 bawa jaketnya mestinya angin jadi daripada masuk angin. Ada 2 lantai Lantai pertama indoor dan outdoor pemandangan ourdoornya bagus tapi tidak sebagus lantai 2 Seger lahhh bisa buat menyejukann mata Untuk makannya mungkin kuranh cocok yaa Beli.bakmi agak nyetak gak sedep Es Coklatnya cenderung pahit Kopinya kurang kopi jadi pesen kopi hazelnut menang hazelnutnya dan cenderung manis tapi kemasannya bgus Harganya 20rb keatas yaa Tadi beli es coklat 25 apa 23 lupa Kopi nya 25 Spageti 28 bakmie 23 Jadi 110an ya porsinya biasa juga gak terllau besar Tapi pelayannanya top sihh. Dibawain highchair Dikasih lampu karena maemnya dikegelapan Ramah2 juga  Pingin balik lagi Tapi semoga menunya lebih mantab lagi yaa hehehehe;5;google_places_api;Tiara Anggraaini;setahun lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Letak cafe ini ada di lantai 5 guest house. Tempatnya 2 lantai. Ada outdoor dan indoor. Tapi better duduk di outdoor lantai 2 kalau mau dapat pemandangan yang kota. Best time pas sore untuk lihat sunset (kalau nggak mendung/hujan). Makanan dan minuman lumayan cepat dan service dari para pelayannya juga oke. Harga standard cafe tapi memang sedikit pricey buat mahasiswa. Overall, it was a nice experience to dine here! 👍;5;google_places_api;Etta Natan;setahun lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Updated review setelah maybe 5x ke muraco xixixi  Servicenya dari awal si no comment👍🏼 Untuk canned coffee, ini jadi salah satu kopi fav aku di malang apalagi cream baileys & ragnar, best! Bagi aku penyuka kopi susu yg thick, creamy, dan ‘kopi yg ga manis doang’ ini rasanya pas bgt. Jadi walaupun harga kopinya bisa dibilang cukup pricey, sangat worth it dengan rasa yg begitu. Kalo untuk main course masih bisa improve ya. Waktu itu pernah pesen nasi goreng jawa nasinya agak keras, tapi kalo dari segi rasa uda passs. Terus juga bakmie goreng jawa waktu itu agak keasinan dan ada after taste yg kurang pleasant entah dari apanya maybe air buat masaknya atau apa. Kalo untuk snacks yaa not bad but so-so. I personally will go back there often buat mandangin langit luas itu (yg ga mendung😖) sambil minum kopinya yg best itu!!🫵🏼;5;google_places_api;Millenia Happyningtyas;Diedit setahun lalu;-79.392.489;1.126.115.599;
0x2dd6295d534b2775:0x95856aa0b27b4fd0;Muraco Headquarter;Rooftop-nya estetik banget, cocok buat ngopi sambil healing, nugas, atau sekadar foto-foto;5;google_places_api;M. Rizki Trianto;7 bulan lalu;-79.392.489;1.126.115.599;Nugas
